begin
comment source_file_name=OUTCAR.Al.8000K_HP-New.29859.5 structure_number=1
lattice 12.500000000 0.000000000 0.000000000
lattice 0.000000000 12.500000000 0.000000000
lattice 0.000000000 0.000000000 12.500000000
atom 7.98495 10.13366 4.36265 Al 0.0 0.0 -11.670035 5.756568 -6.377844
atom 8.17716 3.01654 4.66850 Al 0.0 0.0 -4.130885 -1.932719 0.789977
atom 10.66621 6.40684 10.44791 Al 0.0 0.0 5.420758 -1.061770 -2.470617
atom 4.05918 2.03951 4.77217 Al 0.0 0.0 0.542563 -2.027301 1.668253
atom 7.94915 8.52132 5.69197 Al 0.0 0.0 -13.449526 -8.909630 1.685304
atom 3.13520 11.89799 4.41587 Al 0.0 0.0 -0.634610 7.056046 -5.120542
atom 10.61851 11.23752 6.25690 Al 0.0 0.0 9.416205 0.580566 -2.453764
atom 10.40166 3.96972 2.22722 Al 0.0 0.0 2.574285 4.929764 -4.363529
atom 8.69105 4.72464 5.30089 Al 0.0 0.0 5.908157 2.587528 -5.346358
atom 7.30880 2.82137 12.47148 Al 0.0 0.0 0.644852 2.292336 1.494038
atom 1.53963 8.48318 10.68797 Al 0.0 0.0 4.429812 7.157260 0.877495
atom 0.22235 9.59280 1.80626 Al 0.0 0.0 -6.122206 6.005743 -0.241651
atom 6.18279 0.50339 2.26372 Al 0.0 0.0 -1.328861 -4.762684 -2.721128
atom 2.87821 7.04300 9.42915 Al 0.0 0.0 -2.919316 -4.863736 -6.073219
atom 5.68768 4.22785 9.09556 Al 0.0 0.0 -3.150643 5.837233 4.789877
atom 10.64694 3.64061 10.48786 Al 0.0 0.0 -6.701352 4.701198 -4.832358
atom 1.28992 4.12335 1.68631 Al 0.0 0.0 -8.869616 8.909501 -3.096156
atom 7.17135 9.24811 2.00190 Al 0.0 0.0 -3.415865 -12.775528 -9.493456
atom 0.29205 11.29953 6.56440 Al 0.0 0.0 1.366100 7.209844 5.211007
atom 2.48075 3.13278 4.02346 Al 0.0 0.0 -0.467805 4.438477 -2.195207
atom 10.18328 2.98505 12.38534 Al 0.0 0.0 -5.341644 5.125323 -0.213058
atom 12.08165 2.13255 6.99056 Al 0.0 0.0 1.523235 -1.493540 3.164885
atom 0.21069 9.41458 12.27443 Al 0.0 0.0 -7.892429 -3.718864 0.133391
atom 4.48024 4.15308 2.69388 Al 0.0 0.0 -0.621217 -7.256594 1.410314
atom 4.03257 9.92351 4.61291 Al 0.0 0.0 1.766461 7.113683 9.295222
atom 2.83363 11.36953 6.32165 Al 0.0 0.0 4.079558 -3.557440 -5.143078
atom 3.25161 10.06906 11.56580 Al 0.0 0.0 -8.521602 -1.170495 -3.072699
atom 10.90723 11.38500 8.52823 Al 0.0 0.0 -5.526954 -7.324475 -6.685687
atom 4.23624 7.46052 7.53705 Al 0.0 0.0 -1.466453 -0.684475 2.489245
atom 4.88801 4.40140 7.27729 Al 0.0 0.0 0.446482 4.904684 -7.898854
atom 4.92326 7.10297 9.75989 Al 0.0 0.0 -0.235436 -9.536942 -1.468215
atom 11.05618 8.95440 3.27692 Al 0.0 0.0 -2.159302 -4.746494 1.257212
atom 7.39716 10.73349 6.45811 Al 0.0 0.0 0.504763 -0.392086 1.558027
atom 8.11094 4.32239 10.89824 Al 0.0 0.0 7.620201 10.307078 7.008185
atom 10.17055 6.96235 2.69396 Al 0.0 0.0 14.544874 -2.734573 -0.918507
atom 1.68411 9.99112 7.46955 Al 0.0 0.0 -2.990972 8.287354 4.400510
atom 1.81654 9.89025 0.80809 Al 0.0 0.0 3.849620 -1.612784 -0.637212
atom 4.08996 1.99938 2.64490 Al 0.0 0.0 1.962376 2.738305 1.274647
atom 5.27014 2.76095 11.20319 Al 0.0 0.0 -1.549398 3.006974 6.114782
atom 9.46085 8.26221 4.61853 Al 0.0 0.0 3.511121 -6.539225 -9.338065
atom 8.56271 3.44738 2.88536 Al 0.0 0.0 -1.721189 -1.646405 -5.745705
atom 6.65095 12.22334 5.77621 Al 0.0 0.0 2.084860 15.855919 0.667786
atom 10.37301 1.10464 11.01973 Al 0.0 0.0 -7.582388 -2.471921 -6.917606
